prompt_id,prompt,q_text,q_image,q_audio,q_combined,nb_p_good,lr_gr
238,A cheerful sloth knight with a jar of fireflies,0.832992,0.523211996878,0.843700865923875,0.674,0.9693,0.3303
239,A lemur and a lion racing a paper airplane,0.839578,0.49136650000000004,0.8611908395968749,0.6627,0.9893,0.5221
240,A mantis perfumer on a rooftop at night,0.824823,0.448331719023875,0.8891051218555001,0.6415,0.7518,0.674
241,A goose drummer in a candlelit cafe,0.825458,0.453668700379875,0.8685347615554999,0.6404,0.7586,0.4758
242,A cheerful hummingbird jeweler with a steaming teacup,0.836334,0.44303240598750004,0.8772870200955,0.6397,0.968,0.6311
243,A seahorse magician playing a tiny violin,0.840697,0.47211807635549996,0.8517715038,0.6512,0.9871,0.4271
244,A tiny elephant holding a small telescope at a mountain lake at sunris,0.846438,0.495175702659875,0.8903017343755,0.6722,0.9971,0.8484
245,A hummingbird archer on a foggy harbor,0.838606,0.514469157373875,0.8774533497279999,0.6776,0.9917,0.6875
246,A cat sailor reading tarot cards,0.82072,0.456612058044875,0.849863742462,0.637,0.4311,0.2582
247,A beetle carpenter in a neon nightclub,0.836113,0.45916973222987495,0.857974054558,0.6443,0.9689,0.4519
248,A lemur perfumer baking sourdough,0.806432,0.491794061454875,0.841217861088,0.6495,0.0103,0.0541
249,"A pufferfish building a birdhouse, in warm golden light",0.851898,0.49158544158199996,0.8794560740998749,0.6699,0.998,0.7561
250,A tiny giraffe holding a small telescope beside a waterfall,0.852334,0.464013151168,0.8937077036354999,0.6584,0.9976,0.8874
251,A kangaroo magician juggling glowing orbs,0.844211,0.490744815488,0.8904274549995,0.6693,0.9959,0.8376
252,"A goose sketching in a cafe in a desert at noon, in a whimsical cartoo",0.823568,0.489973036763875,0.877209091734875,0.6605,0.7824,0.569
253,A crab watering a rooftop garden on a foggy harbor,0.84936,0.482790018721875,0.874338986539875,0.6636,0.9971,0.6913
254,"A piglet racing a paper airplane in a snowy village, watercolor style",0.84925,0.45524002921987494,0.869905622274875,0.6484,0.9953,0.6295
255,A tiny ferret holding a ball of yarn on a wooden bridge,0.849495,0.4575133236355,0.881960391502,0.6519,0.9961,0.7526
256,A cheerful axolotl jeweler with a paper airplane,0.847164,0.458956108878,0.853998017371875,0.6466,0.9935,0.4698
257,A cheerful lamb wizard with a paper airplane,0.828252,0.4450646382048751,0.8625595,0.6356,0.8332,0.4327
258,"A kangaroo surfing a big wave in a cherry blossom park, photorealistic",0.836215,0.489129637509875,0.8873125661395,0.6656,0.9852,0.7621
259,A firefly weaver chasing fireflies,0.81947,0.41848717433987503,0.8484768547154999,0.6166,0.2023,0.2034
260,"A otter surfing a big wave at a countryside fair, in a vintage storybo",0.841014,0.5019976943155,0.8703555059155,0.6704,0.9931,0.6246
261,"A bear rowing across a misty lake on a foggy harbor, in a whimsical ca",0.83571,0.4837899471875,0.8588990471875,0.6572,0.9767,0.4736
262,A cheerful panda blacksmith with a basket of apples,0.840407,0.4927713374555,0.896578967392,0.6705,0.9936,0.8838
263,A badger and a elephant flying a kite in a storm,0.831605,0.485235205828875,0.8493483466155001,0.6549,0.9442,0.3568
264,A cheerful squirrel archaeologist with a tiny umbrella,0.841688,0.43520861847187503,0.876984966063875,0.6371,0.9843,0.6516
265,"A axolotl repairing a pocket watch beside a waterfall, in warm golden ",0.832358,0.465801522378875,0.8498260443718749,0.6451,0.9381,0.3548
266,A scorpion and a tiger feeding pigeons in a plaza,0.836149,0.4503858439875,0.8395627108738749,0.6362,0.9564,0.2729
267,A pony ice skating at night in a cherry blossom park,0.83874,0.43521567128800004,0.8875149749448751,0.6383,0.9779,0.7428
268,"A alpaca gardening on a balcony in a greenhouse, in a vintage storyboo",0.833197,0.460124711648,0.870347938339875,0.6464,0.9538,0.5546
269,A scorpion chef under a starry sky,0.822642,0.49474005461950005,0.8734842088320001,0.6619,0.7408,0.5264
270,A tiny peacock holding a glowing lantern on a rooftop at night,0.844766,0.4826410238,0.886586635742,0.6645,0.9957,0.7962
271,A badger folding origami cranes on a quiet beach at dusk,0.83936,0.4312924580955,0.8964194183755,0.6382,0.9803,0.8353
272,A tiny fox holding a steaming teacup on a floating island,0.84128,0.443548647712,0.879820330844875,0.6419,0.9862,0.6846
273,A hamster alchemist in a candlelit cafe,0.847044,0.48684091983987493,0.8938284057420001,0.6688,0.9971,0.8831
274,"A narwhal stargazing on a rooftop in a desert at noon, with bold vivid",0.839472,0.4910112310795,0.8572790699874999,0.6617,0.9886,0.4837
275,"A dog balancing on a tightrope, in soft pastel colors",0.853367,0.4634297735395,0.8787693187594999,0.6555,0.9974,0.7372
276,"A scorpion ice skating at night under a starry sky, in a vintage story",0.819472,0.46981525847187494,0.8811816715499999,0.6496,0.4783,0.5619
277,"A peacock blowing glass ornaments, in warm golden light",0.840034,0.402647899533875,0.8831712862755,0.6209,0.9631,0.6761
278,A cheerful octopus mountaineer with a paper lantern,0.845177,0.49005397934487505,0.855309448942,0.6625,0.9947,0.4926
279,A cheerful lobster diver with a paper airplane,0.841245,0.46171328484887497,0.870030256721875,0.6494,0.9886,0.5998
280,"A koala folding origami cranes, in a dreamy haze",0.845952,0.45803727047987497,0.8874537866688751,0.6522,0.9947,0.795
281,A tiny hippo holding a jar of fireflies in an autumn park,0.841077,0.476555419193875,0.8802736622795,0.6591,0.9916,0.7106
282,A tiny crow holding a slice of cake in a cherry blossom park,0.846573,0.46572793633549997,0.900006268832,0.6588,0.9961,0.9334
283,A cheerful beaver florist with a slice of cake,0.846431,0.4416896335395,0.890475287604875,0.6445,0.9935,0.8161
284,A firefly and a hamster picking apples in autumn,0.832258,0.452341540672,0.8761084448755,0.6432,0.9409,0.6002
285,A tiny frog holding a slice of cake in a snowy village,0.843923,0.443202441742,0.8824061089580001,0.643,0.9906,0.7235
286,A dragonfly referee on a train platform,0.841237,0.453258186718875,0.876705146168,0.6463,0.9878,0.6603
287,A ant astronomer beside a waterfall,0.821421,0.497481706808,0.8816900243194999,0.6646,0.6972,0.5997
288,A tiny peacock holding a pocket watch on a foggy harbor,0.851241,0.47471805894200003,0.884361504448,0.6618,0.9975,0.7943
289,A flamingo and a goose napping in a hammock,0.846805,0.447487265746875,0.890596209619875,0.6476,0.9944,0.8233
290,A tiny walrus holding an old brass compass on a cliff overlooking the ,0.847265,0.46359441743950003,0.8805658613874999,0.6542,0.9955,0.734
291,A chinchilla ranger in an autumn park,0.827873,0.46973439496387503,0.8581758097448751,0.6475,0.8671,0.4047
292,A moth potter at a countryside fair,0.81733,0.45625291279999997,0.852889093678,0.6364,0.2239,0.2555
293,"A sloth fishing off a wooden pier, in a dreamy haze",0.84183,0.42717715655949995,0.8900376422794999,0.6355,0.9843,0.7785
294,"A goat knitting a scarf in an enchanted forest, in gentle morning ligh",0.845957,0.45281157607800004,0.8923349539995,0.6505,0.9945,0.8417
295,A salamander and a chameleon sipping tea in a garden,0.841979,0.43646443962387504,0.8917042096538749,0.6407,0.9874,0.8042
296,"A octopus harvesting wildflowers, in warm golden light",0.837795,0.45326653567950004,0.876707693088,0.6454,0.979,0.6416
297,A lemur and a wombat repairing a pocket watch,0.843697,0.43313624375550003,0.876740437349875,0.6366,0.9876,0.6572
298,"A flamingo ice skating at night, with bold vivid colors",0.835672,0.4635273058795,0.8588778774718749,0.6466,0.9688,0.4608
299,A sloth and a tiger reading a giant book,0.844048,0.4526792084955,0.881929839863875,0.6478,0.9922,0.7263
300,A tiny newt holding an old brass compass in an autumn park,0.838628,0.436329629173875,0.884962884989875,0.6384,0.9774,0.7169
301,A jellyfish and a moth solving a crossword,0.829287,0.433871462746875,0.8741031661195,0.6323,0.8535,0.545
302,A beaver and a peacock harvesting wildflowers,0.845277,0.4389043274875,0.890829750453875,0.6428,0.9922,0.8126
303,A scorpion coach in a coral reef,0.827279,0.432736713699875,0.8640957625579999,0.6292,0.762,0.4305
304,A spider and a flamingo feeding pigeons in a plaza,0.833315,0.440724537421875,0.8694175652555001,0.6361,0.9373,0.532
305,A wombat picking apples in autumn in a sunflower field,0.838511,0.440103687634875,0.8610862188155,0.6357,0.9724,0.4819
306,"A lemur playing a tiny violin on a rainy street, watercolor style",0.852346,0.49569678355,0.869967030284875,0.6703,0.998,0.6649
307,A tiny pufferfish holding an old brass compass at a mountain lake at s,0.847462,0.4565104647755,0.866337447621875,0.6478,0.9942,0.5884
308,A newt blacksmith solving a crossword,0.831476,0.47905390219487504,0.865928010232,0.6549,0.948,0.5115
309,A cheerful bat mountaineer with a paper airplane,0.835052,0.49356138088750007,0.8521338398795,0.6608,0.9748,0.4101
310,"A butterfly exploring a cave at a countryside fair, in a whimsical car",0.833197,0.4885580720155,0.8865540341788751,0.6643,0.9735,0.7349
311,"A badger tending a beehive in a lavender meadow, with bold vivid color",0.846636,0.437564307998875,0.8825258659088749,0.6408,0.9926,0.7323
312,A tiny panda holding a bowl of ramen in a bustling market,0.851952,0.48046098965387496,0.878271083512,0.6639,0.9977,0.7383
313,A cheerful elephant florist with a bowl of ramen,0.838257,0.445541616424875,0.8719734024218749,0.6406,0.9767,0.5913
314,A bat mixing a bubbling potion on a cliff overlooking the sea,0.840303,0.47439956841487496,0.8781770774875001,0.6573,0.99,0.6842
315,A raccoon and a tiger sipping tea in a garden,0.844607,0.4770642603955,0.882419918619875,0.6608,0.995,0.7498
316,A meerkat judge blowing glass ornaments,0.830188,0.44149589299549996,0.815527844173875,0.6252,0.8082,0.0125
317,A toucan feeding pigeons in a plaza in a lantern-lit alley,0.850683,0.453146998998875,0.859039304909875,0.6456,0.9952,0.5272
318,A hedgehog ranger on a floating island,0.835742,0.453212101509875,0.8717579519648749,0.6438,0.9684,0.58
319,A platypus ranger conducting an orchestra,0.83768,0.457479894528875,0.88183566395,0.6485,0.981,0.6956
320,A penguin teacher reading under an umbrella,0.830922,0.44008343016387497,0.8633406783538751,0.6339,0.8935,0.4558
321,A butterfly clockmaker chasing fireflies,0.819965,0.4286930511595,0.8790120496875,0.6279,0.3353,0.514
322,A narwhal and a bumblebee reading a giant book,0.840282,0.4826055790955,0.8528125270795,0.6567,0.9883,0.441
323,A tiny narwhal holding a tiny umbrella in a coral reef,0.853716,0.44123722863799997,0.865715747013875,0.6415,0.9957,0.5926
324,A tiny goat holding an old brass compass on a train platform,0.848518,0.4698251220795,0.889916738678875,0.6596,0.9967,0.8385
325,A platypus librarian in a candlelit cafe,0.837898,0.47271527272987496,0.8686198711718749,0.6539,0.9834,0.5747
326,A butterfly knight brewing coffee at dawn,0.825754,0.5069786036780001,0.8594940122038751,0.6665,0.863,0.4207
327,"A jellyfish planting tulips, in a whimsical cartoon style",0.845809,0.461268987614875,0.878046621163875,0.6521,0.9943,0.701
328,"A salamander baking sourdough at a countryside fair, in soft pastel co",0.850466,0.4840858565595,0.846780646269875,0.6592,0.9965,0.4297
329,A cheerful camel beekeeper with a bowl of ramen,0.83404,0.476376916943875,0.8743855814298749,0.6558,0.9702,0.6106
330,A camel racing a paper airplane under a starry sky,0.839158,0.41469524934199997,0.8828259811718749,0.6269,0.9673,0.6794
331,A gecko sailor in an autumn park,0.817046,0.53766398,0.8573487870794999,0.6795,0.4131,0.3348
332,A raccoon cobbler in a cherry blossom park,0.835388,0.439469004472,0.8807401323338749,0.6383,0.961,0.6574
333,A cheerful koala barber with a glowing lantern,0.847301,0.47422549579549994,0.87531750555,0.6587,0.9959,0.6881
334,A ant and a narwhal repairing a pocket watch,0.824019,0.45571197765550003,0.8663139039968749,0.6407,0.687,0.4438
335,"A crab napping in a hammock, in a cozy hand-drawn style",0.84393,0.4672346383595,0.883498351249875,0.6557,0.9938,0.7516
336,A wolf and a bumblebee carving a wooden spoon,0.83538,0.45572272770887506,0.8716370465155001,0.645,0.9675,0.5783
337,A tiny kangaroo holding a basket of apples in a lavender meadow,0.851248,0.5002889535499999,0.8768197312,0.6737,0.998,0.7317
338,"A badger picking apples in autumn at a mountain lake at sunrise, in ge",0.846059,0.5054297663038749,0.8877835555119999,0.677,0.9972,0.8256
339,A rhino jeweler chasing fireflies,0.82151,0.44641600823987504,0.863450964792,0.6346,0.4799,0.3878
340,"A piglet blowing glass ornaments in a misty valley, with bold vivid co",0.845233,0.461782300399875,0.8841123079875001,0.6533,0.9943,0.7602
341,A alpaca forging a silver key on a floating island,0.833293,0.467369629209875,0.8686777195500001,0.6498,0.9586,0.5436
342,A tiny bat holding a tiny umbrella on a train platform,0.845305,0.4520798019875,0.8807953234875,0.6477,0.9932,0.7201
343,A cheerful penguin gardener with a glowing lantern,0.843064,0.434153675598,0.8784974552,0.6373,0.987,0.6727
344,A rhino flying a kite in a storm at a countryside fair,0.84631,0.477362062363875,0.885972925358875,0.6621,0.9961,0.7937
345,A platypus and a ladybug planting tulips,0.843826,0.45267573919950005,0.875662840346875,0.6466,0.9914,0.6622
346,A meerkat and a zebra meditating under a waterfall,0.840798,0.479474817424875,0.871115662462,0.6588,0.9907,0.6193
347,"A hedgehog fishing off a wooden pier in a lavender meadow, in warm gol",0.85065,0.472145389678,0.873538733982,0.6582,0.997,0.6817
348,A beaver and a firefly racing a paper airplane,0.844276,0.40442851362187504,0.8553680750355,0.6177,0.9738,0.4249
349,A axolotl mountaineer harvesting wildflowers,0.816883,0.45021090933950003,0.8373219973998749,0.6302,0.1598,0.102
350,A beaver alchemist reading tarot cards,0.833662,0.462487756523875,0.8758494259875,0.6488,0.9614,0.614
351,A lemur and a crab conducting an orchestra,0.841529,0.45409972399687504,0.884200343994875,0.6483,0.9894,0.7382
352,A hippo judge reading tarot cards,0.81856,0.478937791759875,0.856907754782,0.6494,0.3808,0.3199
353,A ant mountaineer in a bamboo grove,0.829873,0.4410993961579999,0.8652047960938751,0.6345,0.8739,0.4673
354,A tiny fox holding a stack of books in a snowy village,0.846976,0.470582275953875,0.892089442179875,0.66,0.9963,0.8553
355,A tiny piglet holding a bowl of ramen in a cozy library,0.848497,0.482212022382,0.883570171358875,0.6648,0.9971,0.7807
356,"A narwhal conducting an orchestra, with bold vivid colors",0.839206,0.49046222571987497,0.846213260213875,0.6592,0.9864,0.3773
357,A narwhal exploring a cave in a lantern-lit alley,0.852487,0.482113031538875,0.8977995784155001,0.6686,0.9982,0.9417
358,A sloth astronomer in a desert at noon,0.824988,0.47874621183487504,0.8613636624238751,0.652,0.791,0.4183
359,A wolf carpenter blowing glass ornaments,0.823317,0.49140079708487505,0.853302317342,0.6565,0.7252,0.3342
360,A cat and a bat climbing a snowy peak,0.838041,0.45139758175799993,0.887817693253875,0.6466,0.9814,0.7544
361,A dragonfly and a bumblebee sailing a paper boat,0.841233,0.46507603952887505,0.882918262471875,0.6537,0.9906,0.7311
362,A axolotl cartographer in a moonlit garden,0.820213,0.463166054318875,0.8339446492968751,0.6372,0.3777,0.1111
363,A llama professor in an autumn park,0.821809,0.44349351297550005,0.867702550554875,0.6339,0.499,0.4297
364,"A shark sketching in a cafe in an autumn park, with bold vivid colors",0.8406,0.508700444249875,0.881367141346875,0.6759,0.9939,0.7355
365,A tiny toucan holding a basket of apples at a mountain lake at sunrise,0.846381,0.507744218064875,0.855024351838,0.672,0.9963,0.5035
366,A rhino and a lemur fishing off a wooden pier,0.838932,0.47359090009387506,0.8783358279679999,0.6566,0.9875,0.6778
367,A cheerful salamander mountaineer with a knitted scarf,0.840243,0.476225290546875,0.8895263671875,0.6605,0.9913,0.8005
368,A flamingo shepherd in a lavender meadow,0.836617,0.458922280621875,0.8892938771394999,0.6504,0.9794,0.7666
369,A owl clockmaker in a sunflower field,0.829658,0.434329247933875,0.8541079365968749,0.6288,0.8371,0.3533
370,A walrus meteorologist dancing in the rain,0.846249,0.455524701894875,0.877441859096875,0.6491,0.994,0.6928
371,A tiny donkey holding an old brass compass in a cozy library,0.843252,0.4795926432595,0.8684261410355,0.659,0.9933,0.6051
372,A cheerful rhino lighthouse keeper with a tiny umbrella,0.838594,0.442717463582,0.873703129248875,0.6395,0.9773,0.6082
373,"A newt building a birdhouse under a starry sky, in gentle morning ligh",0.840394,0.41540800259550004,0.869819859358875,0.6251,0.9696,0.5564
374,A koala and a tiger exploring a cave,0.841818,0.4402290259355,0.8570280245680001,0.6359,0.9827,0.4606
375,A rhino barista in an autumn park,0.82673,0.464376691809875,0.859474409868875,0.6446,0.8226,0.405
376,A alpaca conducting an orchestra on a rooftop at night,0.836107,0.461764003363875,0.8484394828488749,0.6438,0.9668,0.3631
377,A donkey cartographer on a foggy harbor,0.833836,0.46209870019199994,0.8749243084875,0.6485,0.9621,0.6056
378,A cheerful mole gardener with a cup of hot cocoa,0.828326,0.432773127902,0.8441614687500001,0.6257,0.7666,0.2487
379,A snail forging a silver key on a wooden bridge,0.828843,0.451619019974875,0.865222220369875,0.6397,0.8687,0.4679
380,"A salamander sailing a paper boat in a misty valley, in warm golden li",0.848112,0.4661937495995,0.8803551293498749,0.6557,0.996,0.737
381,A flamingo and a pony watering a rooftop garden,0.85389,0.45262258,0.8972472211120001,0.6536,0.9975,0.9211
382,"A koala racing a paper airplane, in soft pastel colors",0.847605,0.45512161198887496,0.873114202998875,0.6484,0.9946,0.6549
383,A lamb alchemist flying a hot air balloon,0.822751,0.44311827827199995,0.8556378232538749,0.6317,0.5282,0.3206
384,"A turtle flying a kite in a storm, in a whimsical cartoon style",0.831907,0.44031273375950003,0.843909449422,0.6306,0.8932,0.2781
385,A tiny crow holding a stack of books in a lavender meadow,0.852695,0.4556091936395,0.902931680078,0.6559,0.9975,0.9797
386,"A koala balancing on a tightrope, in a vintage storybook style",0.840842,0.480300599032,0.873039233103875,0.6596,0.9911,0.6391
387,A cheerful dragonfly meteorologist with a ball of yarn,0.833385,0.463808432339875,0.850149697408,0.6444,0.9478,0.3633
388,A cheerful dragonfly skier with a pocket watch,0.836678,0.4643343941955,0.8732613166795,0.6501,0.9779,0.6082
389,A hummingbird and a alpaca juggling glowing orbs,0.843569,0.4790353805195,0.8810635451218749,0.6612,0.9944,0.7324
390,A cheerful penguin cobbler with a bunch of balloons,0.836902,0.43635889167799996,0.8719292836995,0.6354,0.9655,0.5758
391,A tiny crab holding a ball of yarn on a rainy street,0.84118,0.492258715678,0.85040138995,0.6615,0.9907,0.428
392,A chameleon and a koala climbing a snowy peak,0.849598,0.46541171628800004,0.8755893098875,0.6548,0.9964,0.6941
393,A cheerful camel astronaut with a steaming teacup,0.83418,0.46952337206199996,0.877421831518,0.6529,0.969,0.6377
394,A lobster and a koala feeding pigeons in a plaza,0.849884,0.466449617262,0.865382161104875,0.6535,0.9961,0.5949
395,A spider sketching in a cafe in a desert at noon,0.843726,0.46454670543800003,0.8805975162155,0.6537,0.9931,0.7195
396,"A wombat photographing the moon in a coral reef, watercolor style",0.83461,0.49174880590387493,0.876165162128875,0.6643,0.9784,0.6405
397,A cheerful firefly skier with a bouquet of wildflowers,0.839966,0.41102512971487504,0.88621320355,0.6258,0.9699,0.7149
398,A ant and a dolphin racing a paper airplane,0.822171,0.472651067694875,0.866724036154875,0.649,0.6366,0.4434
399,"A raccoon folding origami cranes, in soft pastel colors",0.849153,0.456337608721875,0.8319155228875,0.6416,0.9929,0.2711
400,A llama and a chameleon feeding pigeons in a plaza,0.847524,0.4432990312195,0.852453821174875,0.6383,0.9916,0.4452
401,"A otter stargazing on a rooftop, in a vintage storybook style",0.816204,0.5064475704198751,0.8643888358788749,0.6644,0.312,0.3838
402,A cheerful salamander drummer with a pocket watch,0.840466,0.415913135218875,0.8768999363875,0.6267,0.9724,0.6277
403,"A mole writing a letter, in warm golden light",0.83613,0.432923251943875,0.856869157838,0.6305,0.9507,0.4216
404,"A zebra watering a rooftop garden on a floating island, in a cozy hand",0.84247,0.479178639471875,0.871153113208875,0.6591,0.9927,0.628
405,A hummingbird skier on a floating island,0.834043,0.4680407893875,0.8701145182995,0.6507,0.965,0.5631
406,A pony flying a kite in a storm in a coral reef,0.83987,0.486534570558,0.868638412584875,0.6617,0.99,0.5939
407,"A lobster dancing in the rain at a countryside fair, in a cozy hand-dr",0.83473,0.5067787703838751,0.9041967914995,0.6776,0.9865,0.9378
408,"A pony sailing a paper boat, in a cozy hand-drawn style",0.845177,0.4275771181195,0.878082547346875,0.6344,0.9888,0.6728
409,"A lamb climbing a snowy peak, with bold vivid colors",0.836829,0.459694554872,0.8896498431395,0.6509,0.9804,0.772
410,"A bumblebee building a birdhouse, in soft pastel colors",0.858214,0.41861408299549996,0.893286241783875,0.6364,0.9961,0.8629
411,A tiny ladybug holding a slice of cake in a lantern-lit alley,0.845677,0.49171664212887495,0.875925995848875,0.6675,0.9961,0.6972
412,A platypus and a salamander sailing a paper boat,0.844575,0.42531553455800003,0.875515577363875,0.6325,0.987,0.6424
413,"A iguana writing a letter in a cozy library, in a dreamy haze",0.838469,0.48046227206987496,0.8859985679019999,0.6615,0.9887,0.757
414,A tiny duck holding a bouquet of wildflowers on a floating island,0.852798,0.451151579746875,0.877274421619875,0.6487,0.9966,0.7119
415,A cheerful goose baker with a tiny umbrella,0.838149,0.41942046897487506,0.856626653118875,0.624,0.9543,0.4195
416,"A koala fishing off a wooden pier, in soft pastel colors",0.849875,0.46952751384799996,0.870476600459875,0.6561,0.9965,0.6469
417,A piglet coach in a moonlit garden,0.82498,0.44141456195,0.850681227246875,0.6305,0.648,0.2907
418,"A bumblebee solving a crossword, in a whimsical cartoon style",0.839684,0.4362533446795,0.8911226504288751,0.6398,0.982,0.786
419,"A duck picking apples in autumn, in a cozy hand-drawn style",0.832825,0.45351349573550004,0.8791483915795,0.6445,0.9496,0.6354
420,"A elephant painting a mural, with bold vivid colors",0.832283,0.456757922288875,0.877951164078,0.6458,0.9461,0.622
421,A turtle and a elephant napping in a hammock,0.831771,0.464109346222,0.8619627089195,0.6464,0.9373,0.4657
422,A tiny camel holding a wooden music box in a coral reef,0.849743,0.42887089967549996,0.9040660129548749,0.6414,0.9949,0.9611
423,A chinchilla firefighter harvesting wildflowers,0.834491,0.473484006473875,0.8638034483438749,0.6524,0.9682,0.5074
424,A bat diver conducting an orchestra,0.823644,0.34382768022187504,0.8715114154875,0.5834,0.1294,0.3797
425,A cheerful wombat beekeeper with a knitted scarf,0.841719,0.43950207815487496,0.875206885368,0.639,0.9853,0.6374
426,"A chameleon carving a wooden spoon on a rooftop at night, in a whimsic",0.84081,0.478028456702,0.8703649346875,0.6579,0.9905,0.6111
427,A ant blacksmith dancing in the rain,0.835335,0.5115040734555001,0.84507962,0.6688,0.9786,0.3537
428,A whale referee in a candlelit cafe,0.83683,0.39638777897550004,0.855718277923875,0.6114,0.907,0.381
429,A gecko baking sourdough in a sunflower field,0.845543,0.46111534719200004,0.8526705277755,0.647,0.9922,0.4518
430,A cat sipping tea in a garden in an autumn park,0.832539,0.441384414622,0.883240261189875,0.6389,0.9374,0.6658
431,"A rhino sailing a paper boat, photorealistic",0.820068,0.42437251000799997,0.857744871808,0.6216,0.2744,0.302
432,A cheerful lamb barista with a cup of hot cocoa,0.834864,0.455587401793875,0.8602076114198749,0.6425,0.9597,0.4632
433,A tiger conductor in a candlelit cafe,0.827588,0.471947532598875,0.828849745472,0.6429,0.8182,0.1318
434,A bear gardener writing a letter,0.821857,0.478027001678,0.8422697827755,0.647,0.5688,0.211
435,A fox knight flying a kite in a storm,0.840613,0.499288626838875,0.885862895868875,0.6719,0.9936,0.7771
436,A narwhal and a walrus painting a mural,0.846141,0.45600781395,0.871376928444875,0.6481,0.9936,0.6322
437,A tiny dolphin holding a tiny umbrella in a moonlit garden,0.853534,0.48442407355,0.8866129353280001,0.668,0.9982,0.8301
438,A cheerful camel fencer with a paper lantern,0.837596,0.420415709342,0.884995292121875,0.6298,0.9634,0.6978
439,A frog dancing in the rain in a bustling market,0.84901,0.5049550684288749,0.875758400634875,0.6753,0.9977,0.7153
440,"A beetle flying a hot air balloon, in a cozy hand-drawn style",0.837274,0.4462264426355,0.878173170208,0.6418,0.9745,0.6481
441,"A lemur watering a rooftop garden in a sunflower field, photorealistic",0.835668,0.493721406912,0.8863482350755,0.6676,0.9844,0.7512
442,A tiny meerkat holding a steaming teacup under a starry sky,0.847667,0.470985860253875,0.836217341239875,0.6496,0.9937,0.3141
443,"A scorpion blowing glass ornaments in a neon nightclub, in soft pastel",0.856091,0.4462696451795,0.8899652392195,0.6495,0.9974,0.8465
444,A cheerful bumblebee dj with a paper lantern,0.831164,0.457559593408875,0.8741370527238751,0.6452,0.931,0.5767
445,A narwhal pilot forging a silver key,0.84019,0.46991381439200003,0.853792174678875,0.6503,0.986,0.4422
446,A spider alchemist under a starry sky,0.827789,0.46070710503987505,0.8583100040755001,0.6428,0.8479,0.3994
447,"A duck rowing across a misty lake on a train platform, in soft pastel ",0.854905,0.46997466648749997,0.887034554798,0.6609,0.998,0.8297
448,A penguin and a salamander mixing a bubbling potion,0.842934,0.4996129956795,0.8510397765488751,0.666,0.9934,0.4464
449,A bear referee beside a waterfall,0.825485,0.4823247969875,0.8547260625298749,0.6527,0.8072,0.3606
450,A bear potter in a snowy village,0.827359,0.4690465338795,0.888924276413875,0.6529,0.8881,0.7064
451,A hare ranger in a neon nightclub,0.835575,0.4927618152755,0.8616028088738751,0.6623,0.9792,0.5036
452,A turtle and a hummingbird flying a kite in a storm,0.84609,0.437808371008,0.884413475049875,0.6412,0.9923,0.7494
453,A walrus and a otter meditating under a waterfall,0.846544,0.4877560477595,0.8957617244080001,0.6695,0.997,0.9017
454,A goat and a wombat picking apples in autumn,0.853844,0.47023867739550007,0.887201724472,0.6608,0.9979,0.8287
455,A cheerful hummingbird lighthouse keeper with a tiny umbrella,0.840964,0.4518619598,0.876894753596875,0.6456,0.9871,0.6598
456,A kangaroo painting a mural in a sunflower field,0.850361,0.492952371072,0.869313715764875,0.6682,0.9975,0.6505
457,A otter ranger knitting a scarf,0.831173,0.456095612054875,0.887043980971875,0.6469,0.9379,0.7063
458,A alpaca sailor in a desert at noon,0.821782,0.421521138004875,0.894278670973875,0.6276,0.4594,0.6803
459,"A mantis harvesting wildflowers in a snowy village, watercolor style",0.848713,0.470997652939875,0.8933190652479999,0.6609,0.997,0.8752
460,A lobster alchemist watering a rooftop garden,0.827895,0.425193108878,0.862933096779875,0.6253,0.7589,0.4175
461,A pony professor at a mountain lake at sunrise,0.82716,0.44621181639550006,0.8817948694875,0.6396,0.8286,0.6162
462,A rhino and a lion exploring a cave,0.841442,0.438961218778875,0.8736966114448749,0.6384,0.9843,0.6205
463,A cheerful bear wizard with a stack of books,0.840982,0.4525272399279999,0.8721728398000002,0.645,0.9866,0.6133
464,A cheerful pufferfish potter with a basket of apples,0.840664,0.443545875832,0.879659279902,0.6417,0.9848,0.6798
465,A tiny llama holding a cup of hot cocoa in a neon nightclub,0.853996,0.466844167004875,0.8508194229718751,0.6521,0.9968,0.4685
466,"A ant balancing on a tightrope in a coral reef, in warm golden light",0.842558,0.4619205071755,0.8841838601838748,0.6527,0.9919,0.7485
467,A beaver and a llama surfing a big wave,0.832626,0.48033113545487505,0.856018859221875,0.6539,0.9549,0.4242
468,A tiny chinchilla holding a bunch of balloons in a lavender meadow,0.852123,0.462159744538875,0.891194169971875,0.6569,0.9974,0.8594
469,"A dog picking apples in autumn in an autumn park, in a dreamy haze",0.841607,0.48958418526487496,0.8753866439820001,0.6651,0.9931,0.6715
470,A cheerful otter archaeologist with a bowl of ramen,0.842976,0.49302504973987504,0.853985970898875,0.6631,0.9931,0.4713
471,"A crab gardening on a balcony on a foggy harbor, watercolor style",0.840616,0.48495858782199996,0.851167147084875,0.6577,0.989,0.4284
472,A lion writing a letter in a desert at noon,0.843483,0.47357811855949994,0.8826303052098751,0.6587,0.9939,0.7447
473,"A fox juggling glowing orbs, in a cozy hand-drawn style",0.841795,0.477578863871875,0.8824790103238751,0.6603,0.9927,0.7373
